,File,Label,annotated,path,Label_bio,Label_bio_str
1672,example_cluster188_image20.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster188_image20.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
1673,example_cluster186_image22.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster186_image22.png,"['Stroma', 'Tumor']",Stroma|Tumor
1674,example_cluster193_image6.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster193_image6.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
1675,example_cluster195_image13.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster195_image13.png,['Stroma'],Stroma
1677,example_cluster21_image0.png,Out of focus|Normal,Yes,output/export/clusters/example_cluster21_image0.png,['Normal'],Normal
1678,example_cluster191_image17.png,Tumor,Yes,output/export/clusters/example_cluster191_image17.png,['Tumor'],Tumor
1679,example_cluster1_image2.png,Necrosis,Yes,output/export/clusters/example_cluster1_image2.png,['Necrosis'],Necrosis
1680,example_cluster102_image0.png,Connective tissue|Glass/Blank|Orange Images,Yes,output/export/clusters/example_cluster102_image0.png,['Connective tissue'],Connective tissue
1681,example_cluster185_image23.png,Orange Images|Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster185_image23.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
1682,example_cluster183_image7.png,Orange Images|Stroma|Tumor,Yes,output/export/clusters/example_cluster183_image7.png,"['Stroma', 'Tumor']",Stroma|Tumor
1683,example_cluster194_image14.png,Artifact|Necrosis,Yes,output/export/clusters/example_cluster194_image14.png,['Necrosis'],Necrosis
1684,example_cluster119_image17.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster119_image17.png,"['Stroma', 'Tumor']",Stroma|Tumor
1685,example_cluster198_image10.png,Stroma,Yes,output/export/clusters/example_cluster198_image10.png,['Stroma'],Stroma
1686,example_cluster11_image1.png,Necrosis,Yes,output/export/clusters/example_cluster11_image1.png,['Necrosis'],Necrosis
1687,example_cluster190_image18.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster190_image18.png,"['Stroma', 'Tumor']",Stroma|Tumor
1688,example_cluster38_image17.png,Pigment|Artifact|Stroma,Yes,output/export/clusters/example_cluster38_image17.png,"['Stroma', 'Pigment']",Stroma|Pigment
1689,example_cluster196_image12.png,Glass/Blank,Yes,output/export/clusters/example_cluster196_image12.png,[],Glass/Blank
1690,example_cluster117_image19.png,RBCs|Stroma|Tumor,Yes,output/export/clusters/example_cluster117_image19.png,"['Stroma', 'RBCs', 'Tumor']",Stroma|RBCs|Tumor
1691,example_cluster187_image21.png,WBCs|Necrosis|RBCs,Yes,output/export/clusters/example_cluster187_image21.png,"['RBCs', 'Necrosis', 'WBCs']",RBCs|Necrosis|WBCs
1692,example_cluster36_image19.png,Necrosis,Yes,output/export/clusters/example_cluster36_image19.png,['Necrosis'],Necrosis
1693,example_cluster82_image9.png,Artifact|Lymphocytes,Yes,output/export/clusters/example_cluster82_image9.png,['Lymphocytes'],Lymphocytes
1694,example_cluster163_image9.png,Connective tissue,Yes,output/export/clusters/example_cluster163_image9.png,['Connective tissue'],Connective tissue
1695,example_cluster192_image16.png,Necrosis|Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster192_image16.png,"['Necrosis', 'Lymphocytes', 'Stroma']",Necrosis|Lymphocytes|Stroma
1697,example_cluster77_image14.png,Necrosis,Yes,output/export/clusters/example_cluster77_image14.png,['Necrosis'],Necrosis
1698,example_cluster68_image23.png,Connective tissue,Yes,output/export/clusters/example_cluster68_image23.png,['Connective tissue'],Connective tissue
1699,example_cluster158_image14.png,Tumor,Yes,output/export/clusters/example_cluster158_image14.png,['Tumor'],Tumor
1700,example_cluster149_image23.png,Tumor,Yes,output/export/clusters/example_cluster149_image23.png,['Tumor'],Tumor
1701,example_cluster66_image7.png,Connective tissue|Orange Images,Yes,output/export/clusters/example_cluster66_image7.png,['Connective tissue'],Connective tissue
1702,example_cluster154_image18.png,Stroma,Yes,output/export/clusters/example_cluster154_image18.png,['Stroma'],Stroma
1703,example_cluster1_image11.png,Liver,Yes,output/export/clusters/example_cluster1_image11.png,['Liver'],Liver
1704,example_cluster187_image3.png,Necrosis|RBCs,Yes,output/export/clusters/example_cluster187_image3.png,"['RBCs', 'Necrosis']",RBCs|Necrosis
1705,example_cluster73_image18.png,Orange Images|Tumor,Yes,output/export/clusters/example_cluster73_image18.png,['Tumor'],Tumor
1707,example_cluster79_image12.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster79_image12.png,"['Stroma', 'Tumor']",Stroma|Tumor
1708,example_cluster86_image5.png,Stroma,Yes,output/export/clusters/example_cluster86_image5.png,['Stroma'],Stroma
1709,example_cluster46_image9.png,Connective tissue,Yes,output/export/clusters/example_cluster46_image9.png,['Connective tissue'],Connective tissue
1710,example_cluster156_image16.png,Tumor,Yes,output/export/clusters/example_cluster156_image16.png,['Tumor'],Tumor
1711,example_cluster75_image16.png,Connective tissue,Yes,output/export/clusters/example_cluster75_image16.png,['Connective tissue'],Connective tissue
1712,example_cluster127_image9.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster127_image9.png,['Stroma'],Stroma
1713,example_cluster76_image6.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster76_image6.png,"['Stroma', 'Tumor']",Stroma|Tumor
1714,example_cluster159_image13.png,Glass/Blank,Yes,output/export/clusters/example_cluster159_image13.png,[],Glass/Blank
1715,example_cluster157_image6.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster157_image6.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
1716,example_cluster78_image13.png,Tumor,Yes,output/export/clusters/example_cluster78_image13.png,['Tumor'],Tumor
1717,example_cluster69_image22.png,RBCs|Orange Images,Yes,output/export/clusters/example_cluster69_image22.png,['RBCs'],RBCs
1718,example_cluster74_image17.png,Orange Images|Stroma|Tumor,Yes,output/export/clusters/example_cluster74_image17.png,"['Stroma', 'Tumor']",Stroma|Tumor
1719,example_cluster155_image17.png,Stroma,Yes,output/export/clusters/example_cluster155_image17.png,['Stroma'],Stroma
1720,example_cluster2_image10.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster2_image10.png,"['Stroma', 'Tumor']",Stroma|Tumor
1721,example_cluster197_image2.png,Artifact|Necrosis,Yes,output/export/clusters/example_cluster197_image2.png,['Necrosis'],Necrosis
1723,example_cluster72_image19.png,Glass/Blank,Yes,output/export/clusters/example_cluster72_image19.png,[],Glass/Blank
1724,example_cluster0_image12.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster0_image12.png,"['Stroma', 'Tumor']",Stroma|Tumor
1725,example_cluster177_image4.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster177_image4.png,"['RBCs', 'WBCs']",RBCs|WBCs
1726,example_cluster153_image19.png,Normal,Yes,output/export/clusters/example_cluster153_image19.png,['Normal'],Normal
1727,example_cluster67_image24.png,Connective tissue,Yes,output/export/clusters/example_cluster67_image24.png,['Connective tissue'],Connective tissue
1728,example_cluster76_image15.png,Necrosis,Yes,output/export/clusters/example_cluster76_image15.png,['Necrosis'],Necrosis
1730,example_cluster148_image24.png,Connective tissue,Yes,output/export/clusters/example_cluster148_image24.png,['Connective tissue'],Connective tissue
1731,example_cluster56_image8.png,Connective tissue|Tumor,Yes,output/export/clusters/example_cluster56_image8.png,"['Connective tissue', 'Tumor']",Connective tissue|Tumor
1732,example_cluster157_image15.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster157_image15.png,"['Stroma', 'Tumor']",Stroma|Tumor
1733,example_cluster186_image13.png,Stroma,Yes,output/export/clusters/example_cluster186_image13.png,['Stroma'],Stroma
1734,example_cluster164_image8.png,Stroma,Yes,output/export/clusters/example_cluster164_image8.png,['Stroma'],Stroma
1735,example_cluster177_image22.png,RBCs,Yes,output/export/clusters/example_cluster177_image22.png,['RBCs'],RBCs
1737,example_cluster83_image8.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster83_image8.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
1738,example_cluster182_image17.png,Glass/Blank,Yes,output/export/clusters/example_cluster182_image17.png,[],Glass/Blank
1739,example_cluster179_image20.png,Tumor,Yes,output/export/clusters/example_cluster179_image20.png,['Tumor'],Tumor
1740,example_cluster109_image18.png,RBCs|Stroma|Tumor,Yes,output/export/clusters/example_cluster109_image18.png,"['Stroma', 'RBCs', 'Tumor']",Stroma|RBCs|Tumor
1742,example_cluster184_image6.png,Necrosis,Yes,output/export/clusters/example_cluster184_image6.png,['Necrosis'],Necrosis
1743,example_cluster180_image19.png,Tumor,Yes,output/export/clusters/example_cluster180_image19.png,['Tumor'],Tumor
1744,example_cluster110_image10.png,Liver|Pigment|Normal,Yes,output/export/clusters/example_cluster110_image10.png,"['Liver', 'Normal', 'Pigment']",Liver|Normal|Pigment
1745,example_cluster98_image20.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster98_image20.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
1746,example_cluster28_image18.png,Stroma,Yes,output/export/clusters/example_cluster28_image18.png,['Stroma'],Stroma
1747,example_cluster94_image24.png,Out of focus|Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster94_image24.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
1749,example_cluster175_image24.png,Normal,Yes,output/export/clusters/example_cluster175_image24.png,['Normal'],Normal
1750,example_cluster12_image0.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster12_image0.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
1751,example_cluster93_image7.png,Necrosis|Tumor,Yes,output/export/clusters/example_cluster93_image7.png,"['Necrosis', 'Tumor']",Necrosis|Tumor
1752,example_cluster100_image20.png,RBCs,Yes,output/export/clusters/example_cluster100_image20.png,['RBCs'],RBCs
1754,example_cluster27_image19.png,RBCs,Yes,output/export/clusters/example_cluster27_image19.png,['RBCs'],RBCs
1755,example_cluster187_image12.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster187_image12.png,"['RBCs', 'WBCs']",RBCs|WBCs
1756,example_cluster174_image7.png,Tumor,Yes,output/export/clusters/example_cluster174_image7.png,['Tumor'],Tumor
1757,example_cluster108_image19.png,Necrosis|RBCs|Tumor,Yes,output/export/clusters/example_cluster108_image19.png,"['Necrosis', 'RBCs', 'Tumor']",Necrosis|RBCs|Tumor
1758,example_cluster178_image21.png,Stroma,Yes,output/export/clusters/example_cluster178_image21.png,['Stroma'],Stroma
1759,example_cluster183_image16.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster183_image16.png,['Stroma'],Stroma
1760,example_cluster29_image17.png,Plasmacell|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster29_image17.png,"['Lymphocytes', 'Tumor', 'Plasmacell']",Lymphocytes|Tumor|Plasmacell
1763,example_cluster194_image5.png,RBCs,Yes,output/export/clusters/example_cluster194_image5.png,['RBCs'],RBCs
1764,example_cluster176_image23.png,Orange Images|Tumor,Yes,output/export/clusters/example_cluster176_image23.png,['Tumor'],Tumor
1765,example_cluster154_image9.png,Connective tissue,Yes,output/export/clusters/example_cluster154_image9.png,['Connective tissue'],Connective tissue
1766,example_cluster185_image14.png,Plasmacell|Orange Images|Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster185_image14.png,"['Lymphocytes', 'Stroma', 'Plasmacell']",Lymphocytes|Stroma|Plasmacell
1767,example_cluster2_image1.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster2_image1.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
1768,example_cluster73_image9.png,Artifact|Necrosis,Yes,output/export/clusters/example_cluster73_image9.png,['Necrosis'],Necrosis
1769,example_cluster95_image23.png,Necrosis,Yes,output/export/clusters/example_cluster95_image23.png,['Necrosis'],Necrosis
1770,example_cluster57_image7.png,Orange Images|Tumor,Yes,output/export/clusters/example_cluster57_image7.png,['Tumor'],Tumor
1772,example_cluster97_image3.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster97_image3.png,['Stroma'],Stroma
1773,example_cluster66_image16.png,Connective tissue|Orange Images|Tumor,Yes,output/export/clusters/example_cluster66_image16.png,"['Connective tissue', 'Tumor']",Connective tissue|Tumor
1774,example_cluster178_image3.png,Necrosis,Yes,output/export/clusters/example_cluster178_image3.png,['Necrosis'],Necrosis
1775,example_cluster147_image16.png,Tumor,Yes,output/export/clusters/example_cluster147_image16.png,['Tumor'],Tumor
1776,example_cluster64_image18.png,Necrosis|Out of focus|Tumor,Yes,output/export/clusters/example_cluster64_image18.png,"['Necrosis', 'Tumor']",Necrosis|Tumor
1777,example_cluster77_image5.png,Necrosis,Yes,output/export/clusters/example_cluster77_image5.png,['Necrosis'],Necrosis
1778,example_cluster145_image18.png,Mucin,Yes,output/export/clusters/example_cluster145_image18.png,['Mucin'],Mucin
1780,example_cluster68_image14.png,Connective tissue,Yes,output/export/clusters/example_cluster68_image14.png,['Connective tissue'],Connective tissue
1781,example_cluster118_image9.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster118_image9.png,"['RBCs', 'WBCs']",RBCs|WBCs
1782,example_cluster59_image23.png,Glass/Blank,Yes,output/export/clusters/example_cluster59_image23.png,[],Glass/Blank
1783,example_cluster149_image14.png,Tumor,Yes,output/export/clusters/example_cluster149_image14.png,['Tumor'],Tumor
1784,example_cluster37_image9.png,Tumor,Yes,output/export/clusters/example_cluster37_image9.png,['Tumor'],Tumor
1785,example_cluster198_image1.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster198_image1.png,"['Stroma', 'Tumor']",Stroma|Tumor
1786,example_cluster144_image19.png,WBCs|Out of focus|RBCs|Lymphocytes,Yes,output/export/clusters/example_cluster144_image19.png,"['RBCs', 'WBCs', 'Lymphocytes']",RBCs|WBCs|Lymphocytes
1787,example_cluster148_image6.png,Orange Images|Tumor,Yes,output/export/clusters/example_cluster148_image6.png,['Tumor'],Tumor
1788,example_cluster67_image6.png,Necrosis|Tumor,Yes,output/export/clusters/example_cluster67_image6.png,"['Necrosis', 'Tumor']",Necrosis|Tumor
1789,example_cluster63_image19.png,Connective tissue,Yes,output/export/clusters/example_cluster63_image19.png,['Connective tissue'],Connective tissue
1790,example_cluster148_image15.png,Plasmacell|Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster148_image15.png,"['Stroma', 'Lymphocytes', 'Tumor', 'Plasmacell']",Stroma|Lymphocytes|Tumor|Plasmacell
1791,example_cluster188_image2.png,Plasmacell|Stroma,Yes,output/export/clusters/example_cluster188_image2.png,"['Stroma', 'Plasmacell']",Stroma|Plasmacell
1792,example_cluster139_image24.png,RBCs,Yes,output/export/clusters/example_cluster139_image24.png,['RBCs'],RBCs
1793,example_cluster58_image24.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster58_image24.png,"['Stroma', 'Tumor']",Stroma|Tumor
1794,example_cluster67_image15.png,Connective tissue|Artifact,Yes,output/export/clusters/example_cluster67_image15.png,['Connective tissue'],Connective tissue
1795,example_cluster168_image4.png,Tumor,Yes,output/export/clusters/example_cluster168_image4.png,['Tumor'],Tumor
1797,example_cluster65_image17.png,RBCs|Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster65_image17.png,"['Stroma', 'RBCs', 'Tumor', 'Lymphocytes']",Stroma|RBCs|Tumor|Lymphocytes
1798,example_cluster87_image4.png,Stroma,Yes,output/export/clusters/example_cluster87_image4.png,['Stroma'],Stroma
1799,example_cluster47_image8.png,RBCs,Yes,output/export/clusters/example_cluster47_image8.png,['RBCs'],RBCs
1800,example_cluster190_image9.png,RBCs|Normal,Yes,output/export/clusters/example_cluster190_image9.png,"['RBCs', 'Normal']",RBCs|Normal
1801,example_cluster69_image13.png,Artifact|Stroma|Tumor,Yes,output/export/clusters/example_cluster69_image13.png,"['Stroma', 'Tumor']",Stroma|Tumor
1802,example_cluster128_image8.png,Glass/Blank,Yes,output/export/clusters/example_cluster128_image8.png,[],Glass/Blank
1804,example_cluster182_image8.png,Glass/Blank,Yes,output/export/clusters/example_cluster182_image8.png,[],Glass/Blank
1805,example_cluster39_image7.png,Tumor,Yes,output/export/clusters/example_cluster39_image7.png,['Tumor'],Tumor
1806,example_cluster129_image16.png,Tumor,Yes,output/export/clusters/example_cluster129_image16.png,['Tumor'],Tumor
1807,example_cluster195_image22.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster195_image22.png,['Stroma'],Stroma
1808,example_cluster79_image3.png,Tumor,Yes,output/export/clusters/example_cluster79_image3.png,['Tumor'],Tumor
1809,example_cluster10_image2.png,Normal,Yes,output/export/clusters/example_cluster10_image2.png,['Normal'],Normal
1810,example_cluster59_image5.png,Glass/Blank,Yes,output/export/clusters/example_cluster59_image5.png,[],Glass/Blank
1811,example_cluster193_image24.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster193_image24.png,"['Stroma', 'Tumor']",Stroma|Tumor
1812,example_cluster99_image1.png,Connective tissue,Yes,output/export/clusters/example_cluster99_image1.png,['Connective tissue'],Connective tissue
